lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation,fiber_position_method
LA4306,72-487,40.1,16.0,27.003588288675395,34.65421815337211,49.65773948039118,49.65773948039118,0.012304018651474924,SfccfF,optimized
LA4022,72-487,60.0,16.0,30.017650110117902,35.64582413138758,51.843140305947884,51.843140305947884,0.01205290630855919,SfccfF,optimized
LA4022,19-518,60.0,16.0,30.16718404350706,35.839319699529895,52.021251567159425,52.021251567159425,0.012050251364651507,SfccfF,optimized
LA4306,72-507,40.1,16.0,27.062779042538374,34.80799028222822,49.81581638449554,49.81581638449554,0.011686456475434197,SfccfF,optimized
LA4725,22-842,75.3,8.3,27.06261261405997,36.22128546124884,47.98714252842286,47.98714252842286,0.009600978546942885,SfccfF,optimized
LA4148,23-813,50.2,8.3,27.015655087811925,37.857621441358766,49.06591066827284,49.06591066827284,0.009188380242270065,SfccfF,optimized
LA4148,22-842,50.2,8.3,27.003975482827897,37.454368971144326,48.661621977143845,48.661621977143845,0.008988619967623679,SfccfF,optimized
LA4022,22-842,60.0,8.3,27.002437623255563,42.05260758849082,53.50362022871602,53.50362022871602,0.007714416623529828,SfccfF,optimized
LA4022,23-813,60.0,8.3,27.00141672746465,37.815518651996655,49.28512552207147,49.28512552207147,0.006937312019622583,SfccfF,optimized
LA4725,84-882,75.3,12.0,27.003626780503907,31.964346552415055,39.96356130128301,39.96356130128301,0.0053666888635122475,SfccfF,optimized
LA4148,84-882,50.2,12.0,27.00094618666943,33.435387875621885,41.435351699849754,41.435351699849754,0.004949252388001901,SfccfF,optimized
LA4725,23-813,75.3,8.3,27.06817914787643,49.450366864317154,61.079670751451395,61.079670751451395,0.004825851305002442,SfccfF,optimized
LA4725,15-532,75.3,12.0,27.00110906244155,31.95308140499832,39.953051679112185,39.953051679112185,0.0039218625066086265,SfccfF,optimized
LA4022,15-532,60.0,12.0,27.003890269570004,32.62291190585,40.62222152095656,40.62222152095656,0.003920314726790481,SfccfF,optimized
LA4022,84-882,60.0,12.0,27.010782503061286,32.734367807163366,40.73301031337661,40.73301031337661,0.003507181504918449,SfccfF,optimized
LA4148,15-532,50.2,12.0,27.00075492544811,33.43538794148116,41.43532045730473,41.43532045730473,0.002887041722061322,SfccfF,optimized
LA4725,72-514,75.3,8.3,27.166002886089053,36.20803257334676,43.225233602048746,43.225233602048746,0.0006164501889753995,SfccfF,optimized
LA4022,72-514,60.0,8.3,48.145898025156,57.925558150069584,64.93976114581795,64.93976114581795,0.0006007586034475615,SfccfF,optimized
LA4022,72-494,60.0,8.3,48.145898025156,57.925558150069584,64.9393753201304,64.9393753201304,0.0006007585182562198,SfccfF,optimized
LA4725,72-494,75.3,8.3,60.621966,69.96393203476474,76.98104579267203,76.98104579267203,0.0005918437932766198,SfccfF,optimized
LA4148,72-494,50.2,8.3,40.305898025156004,50.793762098355685,59.51500746706814,59.51500746706814,0.00040330747152954495,SfccfF,optimized
LA4148,72-514,50.2,8.3,40.305898025156004,50.793762098355685,59.09376209835568,59.09376209835568,0.0,SfccfF,focal_length
