lens1,lens2,coupling,z_l1,z_l2,z_fiber,total_length,spot_radius,output_angle,f1_eff,f2_eff,size_match,angle_match,method
LA4011,LA4039,0.3386748935700224,47.0,442.56249999999994,451.93749999999994,451.93749999999994,0.42173207699953474,11.877196512558196,375.18834468858364,7.456481886685373,0.9856140145647513,0.9668717602716477,paraxial
36-682,48-669,0.33861853391863306,37.0,80.0,141.0,141.0,0.6623572112766651,12.483131040271477,16.677058268513385,30.02597949979891,0.9612354930912284,0.9912282468217557,paraxial
70-889,LA4327,0.33860846680480455,67.0,175.5,328.5,328.5,0.5715919043379136,12.957961349588743,83.38529134256693,62.743567095279374,0.9910864439781963,0.9613444433381764,paraxial
49-961,LA4765,0.33848729549006906,47.0,131.5,234.6,234.6,0.45637029522774775,12.991327338884817,33.35411653702677,41.82904473018624,0.9958405040472059,0.9564126890286903,paraxial
36-686,LA4765,0.3384786288812381,37.0,66.125,169.22500000000002,169.22500000000002,0.5316893847230135,11.568157568386262,22.514937989552422,41.82904473018624,0.9981136467600079,0.9542100855290988,paraxial
22-840,70-884,0.33844915170769363,27.0,36.9375,43.6375,43.6375,0.6280198386573463,12.13717751876597,5.119114862415079,5.0012988264353115,0.9743509571444463,0.9773964488676944,paraxial
23-811,70-884,0.33844915170769363,27.0,36.9375,43.6375,43.6375,0.6280198386573463,12.13717751876597,5.119114862415079,5.0012988264353115,0.9743509571444463,0.9773964488676944,paraxial
22-841,48-026,0.3383718586718391,27.0,39.9375,123.0675,123.0675,0.5734048765133606,11.735443713661601,8.636085455572834,33.35411653702677,0.990661573886111,0.9610846969931242,paraxial
23-812,48-026,0.3383718586718391,27.0,39.9375,123.0675,123.0675,0.5734048765133606,11.735443713661601,8.636085455572834,33.35411653702677,0.990661573886111,0.9610846969931242,paraxial
84-280,LA4036,0.33829735187976645,27.0,82.5,91.5,91.5,0.6221796604064858,12.075802467661434,50.03117480554016,5.092231532370499,0.9763857586317801,0.9749220768195787,paraxial
48-025,48-027,0.33827027053101716,47.0,99.3,202.2,202.2,0.6176068849538701,12.035643509144817,25.00649413217656,41.68355240068995,0.9779350482959395,0.9732996397116878,paraxial
84-285,89-414,0.3380778645420649,47.0,247.0,279.75,279.75,0.676647786102657,12.599318382100503,100.06234961108032,20.841776200344974,0.9552654036363625,0.995830514929359,paraxial
48-276,89-414,0.3379148478793785,57.0,223.29000000000002,265.415,265.415,0.38727661980859596,12.260838530181102,83.38529134256693,20.841776200344974,0.9678945103611629,0.9823629877459967,paraxial
36-681,48-665,0.3379056282829977,27.0,41.0,82.0,82.0,0.6829603870360801,12.658495648874624,18.350220057720836,20.005195305741246,0.9525443721915939,0.9981664148225229,paraxial
45-695,LA4130,0.3378913620008142,37.0,62.625,145.72500000000002,145.72500000000002,0.5332972378997822,11.5324344713121,22.514937989552422,33.46323578414899,0.9979239134557517,0.9527356201308064,paraxial
36-684,89-412,0.3378635012402264,47.0,85.5,111.575,111.575,0.6323404137295752,12.133647492362378,60.03377245841078,12.512340336681799,0.9728064236359714,0.9772543035389071,paraxial
84-283,LA4042,0.33786089464165553,67.0,193.0,315.5,315.5,0.6228601638070566,12.050435903088774,50.03117480554016,50.01298826435312,0.9761518628447288,0.9738975724526697,paraxial
45-695,89-414,0.33785422529472114,37.0,82.875,115.625,115.625,0.5258248212988872,13.022362621760701,22.514937989552422,20.841776200344974,0.9987327378741712,0.9518594187725936,paraxial
48-025,LA4158,0.3378517526974439,67.0,108.05000000000001,518.4625000000001,518.4625000000001,0.5867928998271936,11.77987935776213,25.00649413217656,209.14522365093123,0.9872714838837986,0.9629025263201749,paraxial
LA4022,LA4036,0.3377816144318859,27.0,152.1,161.1,161.1,0.6289364928355365,12.097415046216344,50.01298826435312,5.092231532370499,0.9740260112025713,0.9757941166167233,paraxial
LA4004,LA4917,0.3375262878422109,57.0,190.26250000000002,222.6625,222.6625,0.4894144879126019,11.465044405247637,124.9415379549476,12.548713419055874,0.9997710816335477,0.9499478745186094,paraxial
36-684,48-665,0.33739591423483384,27.0,173.5,223.5,223.5,0.4351797371166337,11.67384957985144,60.03377245841078,20.005195305741246,0.9904067938344742,0.958559225425295,paraxial
49-960,LA4765,0.337357581045148,47.0,108.875,211.97500000000002,211.97500000000002,0.4682926081629324,11.497586788843316,29.189398605195183,41.82904473018624,0.9978562088776654,0.9512950853031655,paraxial
LA4021,LA4023,0.33729698522511226,57.0,127.5,698.75,698.75,0.40222471954019356,12.88791871813086,25.097426838111748,291.89398605195186,0.9766037744347882,0.971822173803081,paraxial
48-275,LA4280,0.3370768082289373,47.0,145.18,167.78,167.78,0.5168838360673176,11.441906888323144,62.54351514222195,8.365808946037248,0.9994486979011634,0.9489888492160435,paraxial
48-669,89-411,0.3369150133910517,27.0,47.5,65.75,65.75,0.5026718517567921,11.418649442517749,30.02597949979891,8.329435863663173,0.9999857984404791,0.9480238752799363,paraxial
48-027,LA4280,0.3367899677951564,27.0,73.65,96.25,96.25,0.5398901976438224,11.477273216197254,41.68355240068995,8.365808946037248,0.9970584638885033,0.9504543547623288,paraxial
48-665,LA4102,0.3367843035462518,57.0,98.0,427.03749999999997,427.03749999999997,0.6859925962393176,12.609658243615177,20.005195305741246,167.31617892074496,0.951220107981632,0.9962390544081068,paraxial
70-888,84-281,0.33654322682851395,27.0,47.9,172.775,172.775,0.4445395227663247,11.551713820383878,10.002597652870623,62.54351514222195,0.9931125773302819,0.953531655535189,paraxial
22-841,48-669,0.3363911469422498,27.0,46.3125,107.3125,107.3125,0.6442083309313849,12.137817822924243,8.636085455572834,30.02597949979891,0.9684006859452785,0.9774222300987803,paraxial
23-812,48-669,0.3363911469422498,27.0,46.3125,107.3125,107.3125,0.6442083309313849,12.137817822924243,8.636085455572834,30.02597949979891,0.9684006859452785,0.9774222300987803,paraxial
36-685,LA4280,0.33630482737848416,27.0,71.5,90.35,90.35,0.6626820710196233,12.804074744908851,70.0363701112814,8.365808946037248,0.9611028495815123,0.9845912669794664,paraxial
36-684,70-883,0.33617515053187785,27.0,92.5,98.55,98.55,0.5765227739577528,11.601128730312983,60.03377245841078,5.0012988264353115,0.9899113944482639,0.9555689462373567,paraxial
48-027,LA4036,0.3360052654674873,27.0,73.65,82.65,82.65,0.374975546900699,12.337091162752442,41.68355240068995,5.092231532370499,0.9594459952397812,0.9854130098919053,paraxial
84-281,LA4280,0.33528197203574206,47.0,87.5,110.1,110.1,0.5377649446165393,11.368014617383897,62.54351514222195,8.365808946037248,0.9973526105285507,0.9459195827441187,paraxial
48-668,89-414,0.3352482790976116,27.0,60.25,93.0,93.0,0.600810393355169,11.69353389703704,15.003896479305935,20.841776200344974,0.9832738876130874,0.9593670410650528,paraxial
36-679,LA4236,0.33517991240278194,47.0,67.375,321.57500000000005,321.57500000000005,0.42745358355550866,11.582176789067743,17.513639163117112,104.57261182546561,0.9877879558647884,0.9547881045967348,paraxial
89-414,LA4600,0.33504160751999285,57.0,99.125,226.7,226.7,0.4802684056012687,11.31001554063752,20.841776200344974,83.65808946037248,0.9991897749338233,0.9435034784448788,paraxial
84-281,LA4917,0.33488724546378024,27.0,151.875,184.27499999999998,184.27499999999998,0.6812829166646415,12.414379306102619,62.54351514222195,12.548713419055874,0.9532722267578699,0.9884948479093303,paraxial
48-028,48-667,0.33486197616565555,47.0,249.44,323.44,323.44,0.5678011049031007,11.46346966690879,83.38529134256693,30.02597949979891,0.9919473716006701,0.9498826340077503,paraxial
48-026,LA4280,0.3348159179266505,27.0,80.13,102.72999999999999,102.72999999999999,0.6223149419398957,11.829661092522606,33.35411653702677,8.365808946037248,0.9763393291360144,0.9649349928756974,paraxial
45-692,89-414,0.33481236800996994,27.0,38.0,70.75,70.75,0.5110771259544324,11.281664740285382,15.003896479305935,20.841776200344974,0.9997599519204822,0.9423201970132443,paraxial
48-282,LA4005,0.3346866120248841,67.0,269.44,555.915,555.915,0.44277617142222514,11.435473046581759,333.52297882908067,145.85606032004074,0.9926407756656008,0.9487220010988642,paraxial
89-413,LA4966,0.334200160166378,37.0,63.5,102.925,102.925,0.4425023428017334,11.403974487940081,16.677058268513385,25.097426838111748,0.9925659516546473,0.9474144914751483,paraxial
LA4025,LA4039,0.33415923720390706,37.0,539.4,555.525,555.525,0.3597236145708025,12.518574434066467,333.5411653702677,7.456481886685373,0.9472331120551589,0.9926344481333548,paraxial
67-225,LA4004,0.33399268004589144,37.0,344.0,589.6875,589.6875,0.5711295863857124,13.047898024244695,125.06884374325686,124.9415379549476,0.9911934386704465,0.9481373894972086,paraxial
36-688,LA4765,0.3339664560866545,67.0,178.5,281.6,281.6,0.5071686595948468,11.221615456519212,45.029875979104844,41.82904473018624,0.9998986802354879,0.9398089917589357,paraxial
49-963,LA4042,0.3338009624837397,67.0,100.5,223.0,223.0,0.4336907575106923,11.437420244271069,50.03117480554016,50.01298826435312,0.9899297666895917,0.9488027704141014,paraxial
22-841,LA4003,0.3338002627085118,27.0,39.9375,113.0375,113.0375,0.3794236463277474,12.095031015664905,8.636085455572834,29.098465899259995,0.9626402559262527,0.9756979622895338,paraxial
23-812,LA4003,0.3338002627085118,27.0,39.9375,113.0375,113.0375,0.3794236463277474,12.095031015664905,8.636085455572834,29.098465899259995,0.9626402559262527,0.9756979622895338,paraxial
72-493,LA4003,0.3338002627085118,27.0,39.9375,113.0375,113.0375,0.3794236463277474,12.095031015664905,8.636085455572834,29.098465899259995,0.9626402559262527,0.9756979622895338,paraxial
72-513,LA4003,0.3338002627085118,27.0,39.9375,113.0375,113.0375,0.3794236463277474,12.095031015664905,8.636085455572834,29.098465899259995,0.9626402559262527,0.9756979622895338,paraxial
48-664,LA4936,0.3337428512876888,27.0,53.375,116.975,116.975,0.5474546056718519,11.296816920675617,12.512340336681799,25.097426838111748,0.9958977814559602,0.9429527904718393,paraxial
67-224,LA4194,0.3336659901999124,67.0,163.5,198.1625,198.1625,0.6325355495152789,12.932167451062025,83.38529134256693,16.731617892074496,0.9727358975836736,0.9651831734515045,paraxial
48-280,89-412,0.33363317281498006,67.0,244.88,265.33,265.33,0.3705077443442253,12.249469581199286,166.7342096027598,12.512340336681799,0.9560738108668385,0.9819074306132078,paraxial
LA4874,LA4966,0.3335925179697617,37.0,341.2,403.2,403.2,0.3567165609259977,12.546193447720498,125.48713419055875,25.097426838111748,0.9445852286902348,0.9937288411019858,paraxial
45-694,48-277,0.33351740633725235,37.0,62.5,315.92,315.92,0.525198948092688,11.216274616342387,15.003896479305935,104.20888100172485,0.9987919329981269,0.9395853177694028,paraxial
49-964,LA4194,0.33339808012390426,27.0,190.0,232.2,232.2,0.6578223242501484,12.055098803589674,66.70823307405354,16.731617892074496,0.9630715324936293,0.9740859784281156,paraxial
49-961,LA4280,0.3333879535675114,27.0,111.5,134.1,134.1,0.628226187621665,11.778656212368723,33.35411653702677,8.365808946037248,0.9742779382643486,0.9628525342817101,paraxial
36-682,LA4004,0.33335464001526977,47.0,82.5,271.975,271.975,0.41282701055822235,11.59616696755368,16.677058268513385,124.9415379549476,0.9818160170107094,0.9553645776112445,paraxial
49-962,70-882,0.3332759379952464,27.0,56.0,58.8,58.8,0.6973773354615644,12.480922887163185,41.68355240068995,3.3463235784149,0.946153167535873,0.9911405732833716,paraxial
LA4012,LA4039,0.3332017751047672,57.0,496.4,505.775,505.775,0.3886493809148899,11.89982335628447,416.8355240068994,7.456481886685373,0.9687637669974033,0.9677922993360829,paraxial
48-277,70-884,0.333074404367786,47.0,206.67000000000002,215.62,215.62,0.7115312729355994,12.638727389619504,104.20888100172485,5.0012988264353115,0.9396593183397818,0.9973867122927934,paraxial
36-686,LA4008,0.3330099961098625,57.0,106.375,483.375,483.375,0.5349150447241322,11.206112072313775,22.514937989552422,250.06494132176562,0.9977244786683583,0.9391595640611613,paraxial
45-694,LA4130,0.3329774136346898,27.0,39.0,122.1,122.1,0.4689176709063565,13.112188866024956,15.003896479305935,33.46323578414899,0.9979425263680979,0.9388624907912853,paraxial
70-888,84-280,0.33293701628852285,27.0,47.9,148.4,148.4,0.5070933373297462,11.152494699004675,10.002597652870623,50.03117480554016,0.9999007833417427,0.9369100931346206,paraxial
LA4003,LA4130,0.33266870134684323,47.0,120.1,203.2,203.2,0.6682587056349396,12.10951301096988,29.098465899259995,33.46323578414899,0.9588031274106603,0.9762819139207131,paraxial
36-688,48-669,0.33261246730731375,57.0,148.25,222.75,222.75,0.5775779809239552,11.362495322240648,45.029875979104844,30.02597949979891,0.9896519923684464,0.9456899277261345,paraxial
36-679,36-679,0.332502633547949,37.0,81.0,109.25,109.25,0.4360728684555415,11.331285881006863,17.513639163117112,17.513639163117112,0.9906866924438337,0.9443902682695016,paraxial
22-840,84-278,0.3324892740696081,27.0,42.0,105.6,105.6,0.6762345516402701,12.18171641062569,5.119114862415079,25.00649413217656,0.955441795589547,0.9791881459533294,paraxial
23-811,84-278,0.3324892740696081,27.0,42.0,105.6,105.6,0.6762345516402701,12.18171641062569,5.119114862415079,25.00649413217656,0.955441795589547,0.9791881459533294,paraxial
72-492,84-278,0.3324892740696081,27.0,42.0,105.6,105.6,0.6762345516402701,12.18171641062569,5.119114862415079,25.00649413217656,0.955441795589547,0.9791881459533294,paraxial
72-512,84-278,0.3324892740696081,27.0,42.0,105.6,105.6,0.6762345516402701,12.18171641062569,5.119114862415079,25.00649413217656,0.955441795589547,0.9791881459533294,paraxial
48-027,89-412,0.33237864713228843,27.0,111.15,137.22500000000002,137.22500000000002,0.49899288423618904,11.112958014203981,41.68355240068995,12.512340336681799,0.9999979673441861,0.9352478996961944,paraxial
LA4025,LA4924,0.33222072072193715,27.0,379.4,733.5999999999999,733.5999999999999,0.5524247597006293,13.108018068276417,333.5411653702677,146.40165655565187,0.9950413780439032,0.9394600530651722,paraxial
89-413,LA4249,0.33216603890488483,37.0,78.5,93.2,93.2,0.48174189344419904,11.11406962762355,16.677058268513385,8.365808946037248,0.9993083335004674,0.9352946742866147,paraxial
84-281,89-412,0.332046101550595,47.0,115.625,141.7,141.7,0.41197659869671366,11.514450301351586,62.54351514222195,12.512340336681799,0.9814261354125353,0.9519924620183235,paraxial
36-679,LA4003,0.33186261889248103,37.0,65.25,138.35,138.35,0.6647096098457146,12.014068988717352,17.513639163117112,29.098465899259995,0.9602716635663675,0.9724269031769984,paraxial
84-281,89-413,0.33179334305181346,37.0,161.875,195.875,195.875,0.369405872023028,12.136499153988657,62.54351514222195,16.677058268513385,0.9552164468750415,0.97736913442049,paraxial
49-962,89-411,0.3317688861361062,37.0,66.0,84.25,84.25,0.5987395422062054,11.437690026343796,41.68355240068995,8.329435863663173,0.9838917786463768,0.9488139603705396,paraxial
36-687,LA4026,0.33156015368573566,27.0,49.5,55.75,55.75,0.4808957169509034,11.075044227751546,30.02597949979891,5.092231532370499,0.9992414383535628,0.9336511563152257,paraxial
67-223,LA4042,0.33151244503272786,47.0,97.0,219.5,219.5,0.3622980196006269,12.26394441691611,62.54351514222195,50.01298826435312,0.9494357661329023,0.9824874048062442,paraxial
84-285,89-413,0.3315040976193398,67.0,312.0,346.0,346.0,0.4746022808370176,13.145899411877526,100.06234961108032,16.677058268513385,0.9986421048728735,0.9340535407238609,paraxial
45-692,45-694,0.33147127164823126,27.0,51.5,90.5,90.5,0.46660863196118596,11.105245752832973,15.003896479305935,15.003896479305935,0.997614254041919,0.9349233178842665,paraxial
36-690,48-669,0.33145823912173833,37.0,124.5,199.0,199.0,0.6113682310140565,11.507505662544503,33.35411653702677,30.02597949979891,0.9799841653562198,0.9517053340715678,paraxial
49-964,LA4280,0.33144902061135306,27.0,100.0,118.85,118.85,0.3867933026733601,11.803665103261888,66.70823307405354,8.365808946037248,0.9675850259387334,0.963874174835076,paraxial
36-684,89-413,0.3313645252570003,37.0,129.5,163.5,163.5,0.40452510076097337,13.010738378475448,60.03377245841078,16.677058268513385,0.9778005177662124,0.9535610267680005,paraxial
48-670,LA4042,0.331361477888098,67.0,146.5,269.0,269.0,0.6918200859959147,12.273218021443496,50.03117480554016,50.01298826435312,0.9486448037309803,0.9828587974669871,paraxial
LA4007,LA4039,0.33132680568436385,37.0,257.75,267.125,267.125,0.6953745936248148,12.31188025297553,208.4177620034497,7.456481886685373,0.9470550413970299,0.9844056466924799,paraxial
89-412,LA4003,0.33120158136202543,27.0,36.2,109.30000000000001,109.30000000000001,0.7064031641712814,12.434025107609063,12.512340336681799,29.098465899259995,0.9420357184393978,0.9892766871056634,paraxial
49-963,70-882,0.33102334281003837,37.0,70.5,73.3,73.3,0.521175802791034,11.04145062962567,50.03117480554016,3.3463235784149,0.9991401029382945,0.9322340729324593,paraxial
36-680,84-279,0.3309412539472488,57.0,117.5,210.5,210.5,0.6323803268073198,12.985669962469387,30.02597949979891,37.51883446885836,0.9727920035840439,0.9572462178717657,paraxial
48-667,84-279,0.3309412539472488,57.0,117.5,210.5,210.5,0.6323803268073198,12.985669962469387,30.02597949979891,37.51883446885836,0.9727920035840439,0.9572462178717657,paraxial
36-679,LA4765,0.3304010084084458,47.0,83.125,167.40000000000003,167.40000000000003,0.5093781257055072,10.984856071548036,17.513639163117112,41.82904473018624,0.9998273598437876,0.9298418530406009,paraxial
89-412,LA4039,0.3303767820589053,27.0,58.7,68.075,68.075,0.5667258772292239,11.153101471763332,12.512340336681799,7.456481886685373,0.9921847102788269,0.936935579978816,paraxial
48-026,48-667,0.3303472574013601,47.0,115.13,175.63,175.63,0.4929879986790531,10.97968080738449,33.35411653702677,30.02597949979891,0.9999002716219259,0.9296227903551695,paraxial
48-279,LA4026,0.3302146625060173,37.0,258.76,262.76,262.76,0.6459819567617799,11.712582628899241,145.91061994360186,5.092231532370499,0.9677225421784362,0.9601481261232914,paraxial
22-840,89-414,0.3301988012399286,27.0,42.0,65.375,65.375,0.6454047566922476,11.706104429846722,5.119114862415079,20.841776200344974,0.9679437799907228,0.9598825616791943,paraxial
23-811,89-414,0.3301988012399286,27.0,42.0,65.375,65.375,0.6454047566922476,11.706104429846722,5.119114862415079,20.841776200344974,0.9679437799907228,0.9598825616791943,paraxial
72-492,89-414,0.3301988012399286,27.0,42.0,65.375,65.375,0.6454047566922476,11.706104429846722,5.119114862415079,20.841776200344974,0.9679437799907228,0.9598825616791943,paraxial
72-512,89-414,0.3301988012399286,27.0,42.0,65.375,65.375,0.6454047566922476,11.706104429846722,5.119114862415079,20.841776200344974,0.9679437799907228,0.9598825616791943,paraxial
48-277,48-667,0.3300259639107833,57.0,310.42,384.42,384.42,0.7290541015321561,12.723683405357152,104.20888100172485,30.02597949979891,0.9313527022861533,0.9970723482981508,paraxial
49-962,LA4036,0.3300239051260972,27.0,112.25,121.25,121.25,0.6154408939329663,11.439135099481835,41.68355240068995,5.092231532370499,0.9786550524398676,0.9488738965228253,paraxial
48-281,LA4966,0.33000360386374633,37.0,445.96000000000004,507.96000000000004,507.96000000000004,0.5764892989258041,11.178903686899416,208.43594854463677,25.097426838111748,0.9899195782908687,0.9380187337389571,paraxial
45-692,LA4924,0.3299719801776926,47.0,85.0,373.35,373.35,0.40422504466438713,11.459141562320108,15.003896479305935,146.40165655565187,0.9776465204296527,0.9497033000176409,paraxial
48-274,70-883,0.32989358446034867,27.0,114.09,117.89,117.89,0.6168480589746205,11.441012829534218,41.68355240068995,5.0012988264353115,0.9781883173412398,0.9489517719873766,paraxial
48-280,LA4917,0.32965058719352397,67.0,319.88,352.28,352.28,0.44902255492631316,11.058378888754227,166.7342096027598,12.548713419055874,0.9942347971592215,0.9329484290617913,paraxial
36-685,45-695,0.3296201050747283,27.0,197.5,253.5,253.5,0.5584364854249992,11.063564069274127,70.0363701112814,22.514937989552422,0.9939098716251974,0.9331671292499281,paraxial
48-275,89-412,0.32939961677680274,47.0,173.305,199.38,199.38,0.39157623335318403,11.586566926180346,62.54351514222195,12.512340336681799,0.9705692786375383,0.9549690400823877,paraxial
45-692,48-280,0.3293504235505409,37.0,61.5,389.38,389.38,0.4608735801032142,13.175885437860412,15.003896479305935,166.7342096027598,0.996685657173747,0.929806891407951,paraxial
89-413,LA4236,0.32930054150170696,47.0,58.5,312.7,312.7,0.5491372073722989,11.004309898157212,16.677058268513385,104.57261182546561,0.9956160220541701,0.9306648488266942,paraxial
49-964,89-414,0.32926122132615626,27.0,70.0,102.75,102.75,0.4125836130866989,11.315686580805217,66.70823307405354,20.841776200344974,0.9817049210054533,0.9437399933968942,paraxial
48-025,48-667,0.3291756570550248,37.0,78.05,138.55,138.55,0.3395105899540689,12.661803301829613,25.00649413217656,30.02597949979891,0.9278136723349608,0.9982968162752643,paraxial
LA4102,LA4130,0.32902410304800533,57.0,235.5125,318.6125,318.6125,0.6864179495781544,12.876975295485979,167.31617892074496,33.46323578414899,0.9510334690883078,0.9734746705442429,paraxial
84-282,LA4042,0.32898488777868745,57.0,126.5,249.0,249.0,0.46398992090289193,10.948129206040631,41.68355240068995,50.01298826435312,0.9972104703975948,0.9282861308364955,paraxial
48-664,LA4600,0.32895628003639427,37.0,63.375,190.95,190.95,0.7092881279487702,12.300815330149161,12.512340336681799,83.65808946037248,0.9407020073362224,0.9839631951463728,paraxial
19-519,LA4102,0.32888387498823207,27.0,69.875,474.17499999999995,474.17499999999995,0.4504956243773677,13.171290342532362,20.724863535961898,167.31617892074496,0.994579697049675,0.9304557718863968,paraxial
21-200,LA4102,0.32888387498823207,27.0,69.875,474.17499999999995,474.17499999999995,0.4504956243773677,13.171290342532362,20.724863535961898,167.31617892074496,0.994579697049675,0.9304557718863968,paraxial
72-488,LA4102,0.32888387498823207,27.0,69.875,474.17499999999995,474.17499999999995,0.4504956243773677,13.171290342532362,20.724863535961898,167.31617892074496,0.994579697049675,0.9304557718863968,paraxial
72-508,LA4102,0.32888387498823207,27.0,69.875,474.17499999999995,474.17499999999995,0.4504956243773677,13.171290342532362,20.724863535961898,167.31617892074496,0.994579697049675,0.9304557718863968,paraxial
36-688,70-885,0.3288833303685888,37.0,67.5,80.05,80.05,0.6865139762988428,12.879445362928863,45.029875979104844,7.511041510246487,0.9509913044846108,0.9731013132379475,paraxial
48-279,89-412,0.3287093201936333,57.0,213.135,233.58499999999998,233.58499999999998,0.7408515572212275,12.686086803163578,145.91061994360186,12.512340336681799,0.9256120867699865,0.9992536519406489,paraxial
48-025,LA4008,0.3286541554097873,67.0,96.8,473.79999999999995,473.79999999999995,0.6773168459175256,11.913845595892457,25.00649413217656,250.06494132176562,0.9549793534509995,0.9683623338526567,paraxial
36-682,36-684,0.3285875377189603,37.0,65.0,184.5,184.5,0.5203372980713872,13.207836732119798,16.677058268513385,60.03377245841078,0.9992055410689538,0.9253137105800239,paraxial
36-685,89-412,0.32858319896930444,47.0,91.5,117.575,117.575,0.6169441505068267,11.351045506375351,70.0363701112814,12.512340336681799,0.9781563063554867,0.9452133288627997,paraxial
45-695,LA4936,0.3285533001044105,57.0,113.0,176.60000000000002,176.60000000000002,0.4626769228427494,10.924137329123331,22.514937989552422,25.097426838111748,0.9969952665454572,0.9272684436598083,paraxial
84-278,LA4006,0.3283207189478565,67.0,119.35,371.35,371.35,0.39560692103707185,11.454509821033943,25.00649413217656,166.77058268513386,0.9729507873175276,0.9495113473943686,paraxial
36-689,LA4102,0.3283180923528997,57.0,83.0,487.29999999999995,487.29999999999995,0.36421296016956717,11.988287758223771,29.189398605195183,167.31617892074496,0.9510362576384833,0.9713829676731073,paraxial
36-680,LA4966,0.3282979459400501,67.0,141.0,180.425,180.425,0.5395138721169705,10.904618617308323,30.02597949979891,25.097426838111748,0.9971115873764801,0.9264396744466759,paraxial
48-667,LA4966,0.3282979459400501,67.0,141.0,180.425,180.425,0.5395138721169705,10.904618617308323,30.02597949979891,25.097426838111748,0.9971115873764801,0.9264396744466759,paraxial
